fecha,Bolilla 1,Bolilla 2,Bolilla 3,Bolilla 4,Bolilla 5,Bolilla 6,0,1,2,3,4
2017-11-21,1.0,28.0,36.0,16.0,35.0,33 ,,,,,
2017-11-18,16.0,4.0,24.0,22.0,5.0,26 ,,,,,
2017-11-16,19.0,5.0,24.0,3.0,6.0,10 ,,,,,
2017-11-14,32.0,29.0,8.0,19.0,3.0,30 ,,,,,
2017-11-11,26.0,25.0,27.0,21.0,5.0,28 ,,,,,
2017-11-09,8.0,19.0,6.0,31.0,36.0,40 ,,,,,
2017-11-07,20.0,40.0,1.0,27.0,30.0,23 ,,,,,
2017-11-04,21.0,8.0,32.0,15.0,17.0,13 ,,,,,
2017-11-02,14.0,8.0,40.0,28.0,30.0,21 ,,,,,
2017-10-31,22.0,10.0,5.0,23.0,15.0,36 ,,,,,
2017-10-28,19.0,37.0,13.0,4.0,27.0,12 ,,,,,
2017-10-26,22.0,38.0,24.0,20.0,37.0,19 ,,,,,
2017-10-24,19.0,14.0,16.0,21.0,20.0,26 ,,,,,
2017-10-21,16.0,32.0,20.0,29.0,3.0,13 ,,,,,
2017-10-19,4.0,34.0,32.0,19.0,20.0,01 ,,,,,
2017-10-17,6.0,13.0,27.0,10.0,35.0,19 ,,,,,
2017-10-14,17.0,34.0,6.0,10.0,22.0,33 ,,,,,
2017-10-12,34.0,35.0,16.0,13.0,32.0,31 ,,,,,
2017-10-10,14.0,1.0,9.0,8.0,15.0,37 ,,,,,
2017-10-07,3.0,18.0,30.0,12.0,22.0,33 ,,,,,
2017-10-05,22.0,19.0,38.0,29.0,5.0,06 ,,,,,
2017-10-03,19.0,28.0,8.0,7.0,14.0,40 ,,,,,
2017-09-30,6.0,13.0,4.0,22.0,9.0,07 ,,,,,
2017-09-28,34.0,13.0,5.0,19.0,29.0,24 ,,,,,
2017-09-26,32.0,19.0,13.0,35.0,14.0,21 ,,,,,
2017-09-23,28.0,3.0,33.0,18.0,25.0,34 ,,,,,
2017-09-21,27.0,23.0,34.0,21.0,3.0,30 ,,,,,
2017-09-19,32.0,23.0,19.0,16.0,7.0,37 ,,,,,
2017-09-16,19.0,11.0,32.0,17.0,35.0,08 ,,,,,
2017-09-14,29.0,35.0,33.0,10.0,4.0,14 ,,,,,
2017-09-12,29.0,22.0,20.0,27.0,30.0,19 ,,,,,
2017-09-09,2.0,20.0,35.0,4.0,8.0,26 ,,,,,
2017-09-07,27.0,16.0,21.0,35.0,31.0,12 ,,,,,
2017-09-05,34.0,18.0,14.0,19.0,32.0,33 ,,,,,
2017-09-02,7.0,12.0,34.0,21.0,31.0,23 ,,,,,
2017-08-31,2.0,21.0,40.0,23.0,1.0,20 ,,,,,
2017-08-29,23.0,20.0,14.0,19.0,15.0,31 ,,,,,
2017-08-26,26.0,17.0,9.0,23.0,22.0,40 ,,,,,
2017-08-24,21.0,28.0,38.0,14.0,1.0,25 ,,,,,
2017-08-22,11.0,36.0,9.0,10.0,7.0,14 ,,,,,
2017-08-19,16.0,2.0,23.0,21.0,36.0,01 ,,,,,
2017-08-17,10.0,11.0,9.0,31.0,39.0,03 ,,,,,
2017-08-15,13.0,1.0,35.0,39.0,15.0,30 ,,,,,
2017-08-12,20.0,15.0,23.0,31.0,39.0,11 ,,,,,
2017-08-10,15.0,4.0,28.0,27.0,22.0,02 ,,,,,
2017-08-08,8.0,27.0,9.0,18.0,23.0,17 ,,,,,
2017-08-05,11.0,7.0,16.0,28.0,10.0,14 ,,,,,
2017-08-03,2.0,13.0,1.0,33.0,26.0,19 ,,,,,
2017-08-01,31.0,23.0,20.0,8.0,5.0,26 ,,,,,
2017-07-29,20.0,29.0,26.0,40.0,7.0,03 ,,,,,
2017-07-27,29.0,40.0,6.0,38.0,25.0,19 ,,,,,
2017-07-25,4.0,10.0,17.0,2.0,20.0,38 ,,,,,
2017-07-22,17.0,7.0,38.0,40.0,9.0,10 ,,,,,
2017-07-20,28.0,13.0,6.0,8.0,33.0,18 ,,,,,
2017-07-18,20.0,26.0,12.0,25.0,13.0,23 ,,,,,
2017-07-15,25.0,30.0,7.0,11.0,20.0,05 ,,,,,
2017-07-13,19.0,28.0,26.0,24.0,12.0,15 ,,,,,
2017-07-11,21.0,29.0,22.0,31.0,7.0,27 ,,,,,
2017-07-08,5.0,24.0,20.0,40.0,28.0,32 ,,,,,
2017-07-06,7.0,34.0,2.0,9.0,37.0,06 ,,,,,
2017-07-04,10.0,34.0,38.0,5.0,39.0,28 ,,,,,
2017-07-01,26.0,21.0,29.0,9.0,8.0,36 ,,,,,
2017-06-29,29.0,1.0,3.0,32.0,26.0,31 ,,,,,
2017-06-27,27.0,10.0,40.0,28.0,5.0,02 ,,,,,
2017-06-24,39.0,26.0,40.0,21.0,13.0,07 ,,,,,
2017-06-22,22.0,8.0,3.0,36.0,21.0,27 ,,,,,
2017-06-20,13.0,5.0,22.0,4.0,20.0,14 ,,,,,
2017-06-17,23.0,6.0,13.0,4.0,39.0,19 ,,,,,
2017-06-15,16.0,26.0,18.0,20.0,29.0,01 ,,,,,
2017-06-13,7.0,18.0,39.0,10.0,27.0,31 ,,,,,
2017-06-10,40.0,9.0,10.0,12.0,20.0,32 ,,,,,
2017-06-08,11.0,14.0,24.0,1.0,7.0,36 ,,,,,
2017-06-06,25.0,30.0,35.0,3.0,19.0,32 ,,,,,
2017-06-03,16.0,40.0,21.0,1.0,19.0,38 ,,,,,
2017-06-01,40.0,39.0,38.0,29.0,34.0,04 ,,,,,
2017-05-30,4.0,40.0,17.0,20.0,33.0,28 ,,,,,
2017-05-27,36.0,29.0,10.0,18.0,9.0,01 ,,,,,
2017-05-25,16.0,22.0,19.0,11.0,1.0,02 ,,,,,
2017-05-23,3.0,33.0,10.0,13.0,12.0,23 ,,,,,
2017-05-20,25.0,17.0,18.0,15.0,9.0,12 ,,,,,
2017-05-18,40.0,29.0,38.0,12.0,9.0,14 ,,,,,
2017-05-16,9.0,21.0,33.0,22.0,10.0,27 ,,,,,
2017-05-13,20.0,4.0,29.0,8.0,24.0,25 ,,,,,
2017-05-11,12.0,17.0,16.0,3.0,35.0,05 ,,,,,
2017-05-09,6.0,12.0,38.0,36.0,8.0,28 ,,,,,
2017-05-06,24.0,14.0,16.0,12.0,17.0,36 ,,,,,
2017-05-04,3.0,12.0,23.0,24.0,37.0,39 ,,,,,
2017-05-02,9.0,13.0,21.0,27.0,29.0,34 ,,,,,
2017-04-29,1.0,3.0,19.0,23.0,37.0,39 ,,,,,
2017-04-27,2.0,10.0,11.0,20.0,29.0,32 ,,,,,
2017-04-25,6.0,9.0,11.0,12.0,15.0,28 ,,,,,
2017-04-22,4.0,9.0,20.0,22.0,37.0,38 ,,,,,
2017-04-20,3.0,8.0,21.0,29.0,30.0,37 ,,,,,
2017-04-18,4.0,21.0,28.0,30.0,37.0,39 ,,,,,
2017-04-15,2.0,11.0,20.0,23.0,26.0,31 ,,,,,
2017-04-13,3.0,4.0,11.0,17.0,18.0,36 ,,,,,
2017-04-11,1.0,8.0,23.0,29.0,30.0,35 ,,,,,
2017-04-08,6.0,11.0,16.0,20.0,28.0,38 ,,,,,
2017-04-06,12.0,17.0,22.0,24.0,30.0,34 ,,,,,
2017-04-04,11.0,14.0,26.0,27.0,32.0,40 ,,,,,
2017-04-01,2.0,4.0,24.0,29.0,31.0,38 ,,,,,
2017-03-30,3.0,5.0,6.0,24.0,30.0,39 ,,,,,
2017-03-28,5.0,17.0,23.0,34.0,36.0,37 ,,,,,
2017-03-25,12.0,24.0,30.0,33.0,36.0,38 ,,,,,
2017-03-23,7.0,9.0,15.0,21.0,26.0,35 ,,,,,
2017-03-21,5.0,13.0,16.0,23.0,35.0,39 ,,,,,
2017-03-18,5.0,6.0,15.0,18.0,35.0,37 ,,,,,
2017-03-16,9.0,10.0,19.0,21.0,37.0,39 ,,,,,
2017-03-14,2.0,3.0,16.0,18.0,29.0,31 ,,,,,
2017-03-11,2.0,3.0,9.0,10.0,33.0,39 ,,,,,
2017-03-09,13.0,18.0,23.0,27.0,29.0,39 ,,,,,
2017-03-07,1.0,4.0,19.0,27.0,31.0,34 ,,,,,
2017-03-04,7.0,8.0,18.0,19.0,25.0,35 ,,,,,
2017-03-02,10.0,18.0,32.0,36.0,37.0,38 ,,,,,
2017-02-28,10.0,11.0,14.0,15.0,34.0,36 ,,,,,
2017-02-25,11.0,17.0,25.0,33.0,35.0,37 ,,,,,
2017-02-23,1.0,19.0,24.0,26.0,33.0,34 ,,,,,
2017-02-21,1.0,2.0,5.0,14.0,29.0,32 ,,,,,
2017-02-18,1.0,2.0,30.0,35.0,36.0,40 ,,,,,
2017-02-16,4.0,6.0,7.0,9.0,26.0,30 ,,,,,
2017-02-14,4.0,8.0,23.0,26.0,28.0,32 ,,,,,
2017-02-11,1.0,3.0,10.0,13.0,17.0,21 ,,,,,
2017-02-09,13.0,15.0,22.0,24.0,36.0,37 ,,,,,
2017-02-07,1.0,3.0,5.0,21.0,29.0,30 ,,,,,
2017-02-04,2.0,6.0,7.0,26.0,33.0,36 ,,,,,
2017-02-02,2.0,13.0,16.0,19.0,32.0,34 ,,,,,
2017-01-31,2.0,11.0,13.0,15.0,23.0,36 ,,,,,
2017-01-28,3.0,6.0,21.0,25.0,35.0,39 ,,,,,
2017-01-26,8.0,13.0,16.0,23.0,29.0,35 ,,,,,
2017-01-24,2.0,5.0,18.0,28.0,32.0,35 ,,,,,
2017-01-21,2.0,5.0,9.0,19.0,25.0,32 ,,,,,
2017-01-19,6.0,10.0,17.0,18.0,21.0,36 ,,,,,
2017-01-17,6.0,16.0,19.0,21.0,28.0,35 ,,,,,
2017-01-14,6.0,8.0,10.0,24.0,26.0,28 ,,,,,
2017-01-12,13.0,14.0,15.0,30.0,33.0,36 ,,,,,
2017-01-10,8.0,16.0,21.0,28.0,30.0,32 ,,,,,
2017-01-07,8.0,13.0,22.0,27.0,31.0,33 ,,,,,
2017-01-05,5.0,10.0,15.0,26.0,29.0,38 ,,,,,
2017-01-03,4.0,6.0,10.0,23.0,25.0,26 ,,,,,
2016-12-31,1.0,3.0,4.0,26.0,29.0,37 ,,,,,
2016-12-29,8.0,13.0,22.0,35.0,39.0,40 ,,,,,
2016-12-27,4.0,9.0,20.0,22.0,32.0,34 ,,,,,
2016-12-24,2.0,3.0,6.0,16.0,21.0,33 ,,,,,
2016-12-22,3.0,6.0,7.0,19.0,22.0,24 ,,,,,
2016-12-20,10.0,12.0,13.0,32.0,33.0,39 ,,,,,
2016-12-17,2.0,11.0,16.0,19.0,21.0,24 ,,,,,
2016-12-15,1.0,2.0,3.0,18.0,35.0,39 ,,,,,
2016-12-13,6.0,29.0,30.0,32.0,35.0,40 ,,,,,
2016-12-10,2.0,12.0,14.0,16.0,22.0,36 ,,,,,
2016-12-08,1.0,5.0,6.0,17.0,20.0,34 ,,,,,
2016-12-06,1.0,25.0,33.0,34.0,39.0,40 ,,,,,
2016-12-03,5.0,7.0,14.0,22.0,30.0,33 ,,,,,
2016-12-01,8.0,19.0,27.0,31.0,34.0,36 ,,,,,
2016-11-29,8.0,9.0,11.0,24.0,38.0,40 ,,,,,
2016-11-26,4.0,18.0,21.0,22.0,34.0,35 ,,,,,
2016-11-24,2.0,8.0,14.0,18.0,37.0,38 ,,,,,
2016-11-22,1.0,9.0,12.0,16.0,29.0,40 ,,,,,
2016-11-19,6.0,21.0,23.0,24.0,29.0,38 ,,,,,
2016-11-17,2.0,14.0,28.0,30.0,34.0,35 ,,,,,
2016-11-15,2.0,14.0,16.0,26.0,30.0,37 ,,,,,
2016-11-12,7.0,9.0,11.0,16.0,27.0,37 ,,,,,
2016-11-10,2.0,3.0,20.0,23.0,26.0,33 ,,,,,
2016-11-08,9.0,11.0,19.0,20.0,26.0,28 ,,,,,
2016-11-05,11.0,21.0,22.0,27.0,30.0,35 ,,,,,
2016-11-03,11.0,17.0,18.0,19.0,25.0,26 ,,,,,
2016-11-01,10.0,16.0,26.0,27.0,37.0,39 ,,,,,
2016-10-29,3.0,11.0,16.0,17.0,21.0,25 ,,,,,
2016-10-27,5.0,7.0,12.0,15.0,30.0,40 ,,,,,
2016-10-25,1.0,2.0,5.0,15.0,19.0,36 ,,,,,
2016-10-22,4.0,6.0,16.0,25.0,29.0,35 ,,,,,
2016-10-20,5.0,7.0,16.0,32.0,34.0,35 ,,,,,
2016-10-18,2.0,12.0,14.0,21.0,26.0,40 ,,,,,
2016-10-15,8.0,11.0,14.0,21.0,22.0,39 ,,,,,
2016-10-13,17.0,22.0,25.0,31.0,35.0,37 ,,,,,
2016-10-11,6.0,7.0,21.0,26.0,33.0,35 ,,,,,
2016-10-08,7.0,25.0,28.0,29.0,37.0,40 ,,,,,
2016-10-06,13.0,14.0,20.0,25.0,39.0,40 ,,,,,
2016-10-04,6.0,12.0,16.0,19.0,28.0,37 ,,,,,
2016-10-01,1.0,2.0,13.0,19.0,24.0,34 ,,,,,
2016-09-29,4.0,5.0,12.0,26.0,36.0,39 ,,,,,
2016-09-27,19.0,20.0,26.0,29.0,33.0,39 ,,,,,
2016-09-24,3.0,8.0,17.0,24.0,30.0,35 ,,,,,
2016-09-22,4.0,5.0,8.0,14.0,20.0,23 ,,,,,
2016-09-20,3.0,11.0,21.0,24.0,27.0,32 ,,,,,
2016-09-17,5.0,7.0,8.0,13.0,14.0,32 ,,,,,
2016-09-15,6.0,14.0,16.0,30.0,31.0,36 ,,,,,
2016-09-13,8.0,16.0,19.0,20.0,25.0,32 ,,,,,
2016-09-10,13.0,15.0,18.0,20.0,26.0,31 ,,,,,
2016-09-08,2.0,20.0,34.0,35.0,37.0,39 ,,,,,
2016-09-06,3.0,7.0,15.0,31.0,32.0,39 ,,,,,
2016-09-03,5.0,11.0,12.0,18.0,22.0,39 ,,,,,
2016-09-01,2.0,22.0,26.0,27.0,30.0,32 ,,,,,
2016-08-30,7.0,19.0,22.0,32.0,36.0,39 ,,,,,
2016-08-27,10.0,14.0,19.0,25.0,28.0,34 ,,,,,
2016-08-25,2.0,7.0,13.0,23.0,28.0,38 ,,,,,
2016-08-23,1.0,6.0,10.0,14.0,18.0,27 ,,,,,
2016-08-20,2.0,3.0,9.0,22.0,35.0,37 ,,,,,
2016-08-18,3.0,5.0,9.0,15.0,18.0,26 ,,,,,
2016-08-16,5.0,13.0,19.0,22.0,24.0,39 ,,,,,
2016-08-13,3.0,10.0,25.0,36.0,39.0,40 ,,,,,
2016-08-11,10.0,19.0,28.0,31.0,32.0,37 ,,,,,
2016-08-09,6.0,13.0,15.0,27.0,32.0,38 ,,,,,
2016-08-06,12.0,19.0,21.0,22.0,25.0,33 ,,,,,
2016-08-04,10.0,13.0,17.0,26.0,31.0,39 ,,,,,
2016-08-02,9.0,13.0,19.0,21.0,25.0,36 ,,,,,
2016-07-30,2.0,3.0,26.0,28.0,31.0,40 ,,,,,
2016-07-28,6.0,12.0,16.0,28.0,29.0,32 ,,,,,
2016-07-26,1.0,18.0,19.0,24.0,33.0,34 ,,,,,
2016-07-23,1.0,5.0,11.0,16.0,26.0,31 ,,,,,
2016-07-21,4.0,6.0,19.0,23.0,25.0,28 ,,,,,
2016-07-19,15.0,17.0,19.0,30.0,33.0,35 ,,,,,
2016-07-16,3.0,15.0,18.0,28.0,31.0,36 ,,,,,
2016-07-14,4.0,12.0,13.0,15.0,26.0,33 ,,,,,
2016-07-12,6.0,8.0,17.0,23.0,28.0,37 ,,,,,
2016-07-09,1.0,7.0,14.0,16.0,17.0,26 ,,,,,
2016-07-07,8.0,9.0,16.0,22.0,26.0,29 ,,,,,
2016-07-05,2.0,10.0,15.0,22.0,30.0,33 ,,,,,
2016-07-02,3.0,14.0,22.0,28.0,30.0,39 ,,,,,
2016-06-30,7.0,10.0,30.0,32.0,36.0,39 ,,,,,
2016-06-28,8.0,14.0,21.0,24.0,27.0,29 ,,,,,
2016-06-25,6.0,9.0,17.0,21.0,25.0,30 ,,,,,
2016-06-23,17.0,18.0,23.0,25.0,32.0,36 ,,,,,
2016-06-21,14.0,16.0,20.0,26.0,27.0,30 ,,,,,
2016-06-18,6.0,14.0,17.0,18.0,19.0,39 ,,,,,
2016-06-16,2.0,19.0,20.0,21.0,32.0,38 ,,,,,
2016-06-14,6.0,13.0,15.0,28.0,33.0,34 ,,,,,
2016-06-11,11.0,18.0,19.0,21.0,27.0,38 ,,,,,
2016-06-09,3.0,11.0,20.0,29.0,31.0,40 ,,,,,
2016-06-07,5.0,7.0,8.0,16.0,18.0,32 ,,,,,
2016-06-04,2.0,4.0,18.0,26.0,27.0,40 ,,,,,
2016-06-02,5.0,17.0,25.0,31.0,33.0,35 ,,,,,
2016-05-31,3.0,14.0,16.0,28.0,30.0,35 ,,,,,
2016-05-28,13.0,24.0,26.0,36.0,37.0,38 ,,,,,
2016-05-26,8.0,30.0,32.0,34.0,35.0,37 ,,,,,
2016-05-24,2.0,6.0,9.0,17.0,19.0,27 ,,,,,
2016-05-21,2.0,4.0,6.0,8.0,27.0,30 ,,,,,
2016-05-19,1.0,3.0,7.0,20.0,22.0,37 ,,,,,
2016-05-17,3.0,8.0,9.0,21.0,32.0,37 ,,,,,
2016-05-14,12.0,16.0,17.0,20.0,25.0,34 ,,,,,
2016-05-12,5.0,9.0,22.0,25.0,26.0,28 ,,,,,
2016-05-10,2.0,3.0,17.0,26.0,30.0,36 ,,,,,
2016-05-07,4.0,9.0,15.0,17.0,20.0,28 ,,,,,
2016-05-05,2.0,10.0,20.0,21.0,30.0,40 ,,,,,
2016-05-03,2.0,12.0,20.0,21.0,24.0,34 ,,,,,
2016-04-30,4.0,17.0,19.0,21.0,22.0,25 ,,,,,
2016-04-28,3.0,8.0,20.0,26.0,27.0,37 ,,,,,
2016-04-26,1.0,7.0,9.0,22.0,25.0,31 ,,,,,
2016-04-23,2.0,15.0,19.0,23.0,26.0,35 ,,,,,
2016-04-21,2.0,9.0,12.0,15.0,16.0,33 ,,,,,
2016-04-19,8.0,10.0,17.0,20.0,25.0,32 ,,,,,
2016-04-16,1.0,3.0,5.0,7.0,17.0,40 ,,,,,
2016-04-14,5.0,14.0,17.0,18.0,21.0,40 ,,,,,
2016-04-12,6.0,11.0,13.0,27.0,29.0,38 ,,,,,
2016-04-09,2.0,7.0,8.0,24.0,31.0,37 ,,,,,
2016-04-07,2.0,17.0,19.0,20.0,27.0,31 ,,,,,
2016-04-05,2.0,17.0,25.0,30.0,33.0,39 ,,,,,
2016-04-02,12.0,13.0,17.0,23.0,24.0,40 ,,,,,
2016-03-31,4.0,10.0,13.0,22.0,28.0,35 ,,,,,
2016-03-29,2.0,6.0,20.0,30.0,35.0,38 ,,,,,
2016-03-26,3.0,7.0,26.0,30.0,33.0,34 ,,,,,
2016-03-24,7.0,8.0,16.0,20.0,23.0,34 ,,,,,
2016-03-22,10.0,17.0,21.0,23.0,29.0,36 ,,,,,
2016-03-19,3.0,9.0,11.0,18.0,23.0,28 ,,,,,
2016-03-17,1.0,7.0,13.0,14.0,27.0,40 ,,,,,
2016-03-15,1.0,6.0,10.0,33.0,37.0,40 ,,,,,
2016-03-12,8.0,12.0,14.0,23.0,28.0,37 ,,,,,
2016-03-10,12.0,19.0,20.0,22.0,26.0,38 ,,,,,
2016-03-08,9.0,10.0,19.0,23.0,27.0,28 ,,,,,
2016-03-05,3.0,6.0,15.0,19.0,30.0,38 ,,,,,
2016-03-03,3.0,5.0,8.0,12.0,22.0,25 ,,,,,
2016-03-01,1.0,23.0,24.0,28.0,38.0,40 ,,,,,
2016-02-27,3.0,9.0,18.0,19.0,24.0,31 ,,,,,
2016-02-25,2.0,7.0,15.0,17.0,18.0,33 ,,,,,
2016-02-23,5.0,10.0,14.0,17.0,24.0,40 ,,,,,
2016-02-20,12.0,13.0,20.0,26.0,28.0,37 ,,,,,
2016-02-18,9.0,10.0,12.0,25.0,33.0,34 ,,,,,
2016-02-16,5.0,12.0,18.0,20.0,21.0,36 ,,,,,
2016-02-13,12.0,17.0,22.0,33.0,37.0,40 ,,,,,
2016-02-11,1.0,16.0,30.0,35.0,36.0,39 ,,,,,
2016-02-09,3.0,5.0,13.0,19.0,21.0,32 ,,,,,
2016-02-06,1.0,3.0,14.0,20.0,32.0,37 ,,,,,
2016-02-04,3.0,8.0,17.0,20.0,32.0,39 ,,,,,
2016-02-02,2.0,22.0,23.0,25.0,29.0,33 ,,,,,
2016-01-30,1.0,6.0,11.0,15.0,29.0,32 ,,,,,
2016-01-28,1.0,10.0,11.0,15.0,17.0,21 ,,,,,
2016-01-26,19.0,21.0,24.0,26.0,30.0,35 ,,,,,
2016-01-23,3.0,19.0,23.0,29.0,33.0,40 ,,,,,
2016-01-21,2.0,7.0,9.0,10.0,16.0,22 ,,,,,
2016-01-19,3.0,6.0,19.0,25.0,34.0,35 ,,,,,
2016-01-16,3.0,6.0,20.0,23.0,28.0,32 ,,,,,
2016-01-14,8.0,14.0,22.0,25.0,36.0,39 ,,,,,
2016-01-12,1.0,5.0,6.0,17.0,23.0,38 ,,,,,
2016-01-09,2.0,5.0,8.0,32.0,35.0,36 ,,,,,
2016-01-07,1.0,10.0,14.0,27.0,30.0,39 ,,,,,
2016-01-05,3.0,5.0,16.0,20.0,29.0,32 ,,,,,
2016-01-02,10.0,21.0,23.0,29.0,30.0,36 ,,,,,
2015-12-31,10.0,15.0,16.0,32.0,34.0,36 ,,,,,
2015-12-29,1.0,6.0,8.0,9.0,12.0,32 ,,,,,
2015-12-26,5.0,18.0,19.0,22.0,38.0,39 ,,,,,
2015-12-24,11.0,19.0,24.0,25.0,34.0,38 ,,,,,
2015-12-22,3.0,19.0,25.0,26.0,35.0,36 ,,,,,
2015-12-19,1.0,3.0,5.0,11.0,18.0,30 ,,,,,
2015-12-17,4.0,18.0,21.0,26.0,32.0,39 ,,,,,
2015-12-15,5.0,9.0,22.0,24.0,26.0,36 ,,,,,
2015-12-12,2.0,5.0,19.0,22.0,33.0,37 ,,,,,
2015-12-10,11.0,13.0,15.0,26.0,28.0,32 ,,,,,
2015-12-08,4.0,14.0,17.0,18.0,33.0,39 ,,,,,
2015-12-05,2.0,15.0,17.0,22.0,29.0,32 ,,,,,
2015-12-03,15.0,17.0,26.0,28.0,29.0,33 ,,,,,
2015-12-01,4.0,6.0,17.0,23.0,28.0,29 ,,,,,
2015-11-28,2.0,3.0,9.0,20.0,28.0,40 ,,,,,
2015-11-26,4.0,17.0,20.0,37.0,38.0,39 ,,,,,
2015-11-24,5.0,8.0,16.0,23.0,28.0,37 ,,,,,
2015-11-21,8.0,22.0,25.0,28.0,29.0,34 ,,,,,
2015-11-19,4.0,6.0,12.0,24.0,26.0,35 ,,,,,
2015-11-17,5.0,6.0,16.0,21.0,30.0,31 ,,,,,
2015-11-14,3.0,4.0,5.0,9.0,30.0,33 ,,,,,
2015-11-12,11.0,18.0,25.0,28.0,30.0,38 ,,,,,
2015-11-10,3.0,12.0,15.0,30.0,32.0,37 ,,,,,
2015-11-07,2.0,8.0,12.0,15.0,24.0,28 ,,,,,
2015-11-05,5.0,10.0,29.0,36.0,38.0,40 ,,,,,
2015-11-03,1.0,10.0,22.0,23.0,29.0,30 ,,,,,
2015-10-31,5.0,7.0,15.0,29.0,30.0,33 ,,,,,
2015-10-29,9.0,16.0,24.0,27.0,36.0,39 ,,,,,
2015-10-27,16.0,21.0,22.0,35.0,38.0,40 ,,,,,
2015-10-24,2.0,8.0,25.0,29.0,30.0,34 ,,,,,
2015-10-22,3.0,9.0,11.0,16.0,22.0,28 ,,,,,
2015-10-20,3.0,4.0,8.0,11.0,21.0,31 ,,,,,
2015-10-17,3.0,12.0,14.0,21.0,25.0,33 ,,,,,
2015-10-15,3.0,9.0,10.0,12.0,20.0,35 ,,,,,
2015-10-13,2.0,4.0,7.0,14.0,20.0,39 ,,,,,
2015-10-10,11.0,15.0,17.0,18.0,19.0,23 ,,,,,
2015-10-08,6.0,15.0,19.0,37.0,39.0,40 ,,,,,
2015-10-06,6.0,12.0,19.0,28.0,30.0,31 ,,,,,
2015-10-03,11.0,12.0,15.0,19.0,25.0,32 ,,,,,
2015-10-01,1.0,2.0,5.0,9.0,15.0,35 ,,,,,
2015-09-29,7.0,13.0,20.0,21.0,29.0,40 ,,,,,
2015-09-26,9.0,11.0,12.0,15.0,19.0,20 ,,,,,
2015-09-24,5.0,9.0,20.0,22.0,30.0,35 ,,,,,
2015-09-22,1.0,13.0,26.0,27.0,39.0,40 ,,,,,
2015-09-19,8.0,9.0,10.0,15.0,16.0,25 ,,,,,
2015-09-17,12.0,25.0,26.0,27.0,31.0,40 ,,,,,
2015-09-15,7.0,19.0,28.0,31.0,36.0,37 ,,,,,
2015-09-12,4.0,7.0,32.0,35.0,37.0,38 ,,,,,
2015-09-10,14.0,15.0,18.0,22.0,31.0,39 ,,,,,
2015-09-08,6.0,8.0,10.0,17.0,25.0,35 ,,,,,
2015-09-05,3.0,7.0,11.0,13.0,22.0,38 ,,,,,
2015-09-03,5.0,29.0,31.0,32.0,36.0,38 ,,,,,
2015-09-01,1.0,6.0,24.0,26.0,30.0,39 ,,,,,
2015-08-29,12.0,16.0,19.0,23.0,28.0,29 ,,,,,
2015-08-27,20.0,26.0,29.0,30.0,31.0,38 ,,,,,
2015-08-25,2.0,3.0,11.0,17.0,20.0,32 ,,,,,
2015-08-22,8.0,17.0,26.0,34.0,35.0,36 ,,,,,
2015-08-20,2.0,8.0,20.0,24.0,25.0,40 ,,,,,
2015-08-18,8.0,17.0,18.0,23.0,24.0,33 ,,,,,
2015-08-15,4.0,7.0,27.0,34.0,37.0,39 ,,,,,
2015-08-13,9.0,13.0,18.0,19.0,32.0,33 ,,,,,
2015-08-11,5.0,10.0,11.0,23.0,32.0,37 ,,,,,
2015-08-08,9.0,19.0,26.0,35.0,37.0,39 ,,,,,
2015-08-06,6.0,12.0,15.0,22.0,35.0,37 ,,,,,
2015-08-04,1.0,13.0,18.0,20.0,30.0,40 ,,,,,
2015-08-01,3.0,9.0,18.0,22.0,32.0,39 ,,,,,
2015-07-30,10.0,13.0,20.0,25.0,29.0,39 ,,,,,
2015-07-28,2.0,11.0,13.0,15.0,27.0,38 ,,,,,
2015-07-25,8.0,15.0,20.0,25.0,32.0,39 ,,,,,
2015-07-23,15.0,17.0,23.0,26.0,27.0,36 ,,,,,
2015-07-21,1.0,7.0,18.0,29.0,32.0,36 ,,,,,
2015-07-18,5.0,7.0,13.0,22.0,31.0,39 ,,,,,
2015-07-16,3.0,4.0,7.0,9.0,22.0,25 ,,,,,
2015-07-14,16.0,20.0,21.0,22.0,30.0,35 ,,,,,
2015-07-11,6.0,14.0,23.0,29.0,31.0,33 ,,,,,
2015-07-09,4.0,7.0,8.0,32.0,35.0,36 ,,,,,
2015-07-07,5.0,11.0,14.0,16.0,18.0,40 ,,,,,
2015-07-04,11.0,13.0,21.0,28.0,30.0,40 ,,,,,
2015-07-02,4.0,22.0,24.0,27.0,28.0,33 ,,,,,
2015-06-30,9.0,12.0,16.0,25.0,33.0,37 ,,,,,
2015-06-27,10.0,11.0,14.0,16.0,23.0,31 ,,,,,
2015-06-25,9.0,11.0,13.0,23.0,24.0,25 ,,,,,
2015-06-23,5.0,10.0,21.0,26.0,32.0,39 ,,,,,
2015-06-20,15.0,17.0,24.0,36.0,39.0,40 ,,,,,
2015-06-18,2.0,7.0,16.0,21.0,26.0,30 ,,,,,
2015-06-16,15.0,26.0,29.0,31.0,36.0,40 ,,,,,
2015-06-13,8.0,12.0,27.0,30.0,31.0,33 ,,,,,
2015-06-11,17.0,20.0,23.0,26.0,30.0,31 ,,,,,
2015-06-09,6.0,17.0,23.0,26.0,35.0,38 ,,,,,
2015-06-06,2.0,3.0,20.0,32.0,33.0,36 ,,,,,
2015-06-04,2.0,6.0,9.0,11.0,22.0,29 ,,,,,
